unit_id,treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,developer_experience,rollout_eligibility,noise_feature,docstring_detail_score,review_flag
22140,1,0,36,1,9,0,0.0,1,-1.808,0.541695689241331,1
22141,1,0,78,5,11,0,7.35,0,-0.6615,0.6857131726119349,1
22142,0,0,81,5,15,2,5.36,1,1.0548,-0.5400506476310505,1
22143,0,0,35,2,8,1,3.02,0,-0.8296,0.894533022365289,0
22144,1,1,54,1,8,4,7.1,1,-0.0284,0.31706525150237697,0
22145,1,0,238,7,34,11,2.4,1,0.8383,0.32821344296162935,1
22146,1,1,86,3,17,4,4.98,0,2.1553,1.9170889920192897,1
22147,0,0,207,3,16,2,7.77,0,1.0516,0.44171110488802184,0
22148,1,0,65,4,12,2,7.53,1,-1.429,0.491243264242207,1
22149,1,1,200,8,22,9,8.77,1,1.7346,1.0238750353027029,0
22150,0,0,57,6,8,0,4.56,0,-1.0177,1.1876566646673044,0
22151,0,0,42,4,6,1,1.79,0,-1.1631,-0.5289046659978568,0
22152,0,1,30,1,8,1,7.24,0,-0.6057,-0.77105002931958,0
22153,1,1,101,1,22,5,7.38,0,-0.2406,0.14514257688107457,1
22154,1,1,239,4,37,0,5.38,1,-0.2341,0.9642954845574485,0
22155,1,0,83,2,11,1,0.88,1,1.652,1.5067961036188031,1
22156,1,0,41,1,12,0,0.94,1,0.9485,0.12364508007523967,0
22157,1,0,65,2,15,1,2.67,1,0.8465,-0.05390265383015791,0
22158,1,0,90,2,16,2,6.08,1,-1.8009,-0.4806206598135496,1
22159,1,0,64,1,10,1,6.51,1,0.6599,-0.08362637695872988,0
22160,1,0,188,14,26,1,3.74,1,-0.0081,-0.09535834966923262,0
22161,1,1,111,5,17,12,5.26,0,0.3123,-1.205100451235358,0
22162,1,1,128,6,23,0,3.81,0,1.2243,0.10583070599577438,1
22163,0,0,80,4,16,2,5.0,1,0.7244,-0.7837120932656433,1
22164,0,0,40,2,7,3,5.01,0,-0.6266,-0.2970625824878841,0
22165,1,0,69,2,16,3,2.63,1,0.0124,2.2212528349484373,0
22166,0,0,31,1,10,0,3.57,0,-0.7426,-1.339220096044447,0
22167,1,1,26,1,7,0,2.75,0,-1.1791,1.9061514464554057,1
22168,1,1,40,1,10,4,6.25,0,0.1804,2.331120373016124,1
22169,1,0,139,3,19,1,3.34,0,0.9492,1.5985683355952598,0
22170,1,1,46,4,8,5,3.05,0,-0.3268,1.1951774540061253,1
22171,1,1,56,4,13,1,7.59,1,-0.5763,1.7110128697332727,0
22172,1,1,32,1,10,1,5.08,1,-0.0955,1.3072160158642552,0
22173,0,0,41,1,8,0,4.96,0,-1.1541,0.8240959904576259,0
22174,1,1,249,12,27,15,6.95,1,0.164,0.46572802120601414,0
22175,1,1,81,4,11,3,7.79,1,-0.1714,-0.41717191447298774,1
22176,1,1,51,2,13,1,7.16,0,-0.4296,1.695768988211071,0
22177,0,0,101,3,19,2,6.16,0,-0.5168,1.82026867704479,1
22178,1,0,57,2,13,2,5.79,1,0.2521,0.39440015664642847,0
22179,1,1,100,7,18,1,4.03,1,-0.0175,0.27539809286860195,1
22180,1,0,38,1,7,2,8.06,0,-0.2622,0.9558533531178226,0
22181,1,0,86,3,22,1,3.75,1,-0.8483,-0.6753326945488627,0
22182,1,1,43,4,9,1,6.21,0,-0.0398,-0.08414450825082642,1
22183,1,1,295,13,23,4,3.45,0,-0.555,0.28417095398153336,0
22184,1,0,38,3,8,0,5.14,0,-0.8903,0.6535291125272349,1
22185,0,0,35,2,7,1,5.4,1,0.9748,0.17421054023925095,0
22186,0,0,70,1,12,1,9.52,1,-0.0058,-0.010568967938582915,1
22187,0,0,90,5,11,4,6.69,0,0.8111,-0.30194999019055785,0
22188,1,0,81,5,15,1,2.93,0,-1.7759,0.5012967779248075,0
22189,0,1,36,1,10,2,2.39,1,-0.9129,0.5449072174925829,1
22190,1,0,89,5,16,0,5.64,1,0.4613,0.7557990139285127,0
22191,0,0,36,2,8,0,6.92,0,0.4146,-0.7394376215269387,0
22192,0,0,27,1,8,0,5.68,0,-0.2326,0.13661572202082403,1
22193,1,1,134,5,13,9,5.98,1,1.3485,0.15762600799218074,1
22194,1,1,80,2,13,2,5.47,1,0.4529,2.006161768005004,1
22195,0,0,46,3,7,0,1.17,0,0.2831,-0.07322062994284768,0
22196,0,1,43,3,11,0,4.35,1,-0.6015,2.3680888481341933,0
22197,1,0,209,9,25,17,4.45,0,0.2277,2.2539119883279066,1
22198,1,0,55,2,13,0,1.63,1,-1.388,1.046492560494364,0
22199,1,0,69,1,16,1,3.43,0,0.8645,1.127906276770534,1
22200,1,0,32,1,9,0,4.87,0,-0.8168,3.141186392855774,0
22201,1,1,48,1,9,3,6.11,1,-0.912,2.1717512271823103,1
22202,1,1,229,7,39,5,6.01,1,-0.7709,0.7982415068944594,0
22203,0,1,102,4,15,0,9.38,0,0.9766,-0.45594966090829736,1
22204,0,1,78,2,17,2,7.77,1,0.3519,-1.6208944956217812,0
22205,1,1,43,3,8,1,6.42,0,-1.4683,0.7883137293661288,1
22206,1,0,284,17,33,6,0.78,0,0.7301,-0.79024594983592,0
22207,1,0,39,2,8,0,3.04,0,-1.9402,0.6061135853469466,1
22208,0,1,81,4,16,0,4.58,0,0.6085,-0.7022717571357833,1
22209,0,0,53,4,11,0,2.69,1,0.2127,-0.8122633474392035,0
22210,0,0,30,3,4,0,5.12,0,-0.6999,-0.628187361595577,1
22211,1,1,53,2,11,4,8.34,0,0.727,0.9898017076655354,1
22212,1,0,62,4,13,1,1.94,1,-0.0892,0.8933476683337974,1
22213,1,1,74,1,13,0,5.75,0,-0.0827,0.8243051153848712,1
22214,1,1,291,3,40,8,7.11,0,0.0022,1.6961977974249045,1
22215,1,0,171,11,28,6,3.4,0,0.0697,2.6576400491514756,0
22216,1,1,40,2,6,4,7.19,1,-0.6612,1.4975083232577342,0
22217,0,1,92,2,17,2,7.45,0,2.3545,1.1813921395061113,0
22218,1,1,99,3,22,4,3.23,0,-0.8003,0.9202274207779161,0
22219,0,0,38,1,6,2,6.85,1,-0.5015,0.48656881044466144,1
22220,1,0,58,1,14,4,4.18,1,-0.7303,-0.5639365243842147,0
22221,0,0,67,3,10,0,7.31,0,0.2455,-2.30040296000278,0
22222,0,0,37,3,10,1,6.2,0,-0.565,-1.9259703899013834,0
22223,1,0,95,6,16,0,6.45,1,-0.0039,-0.010137432616753594,1
22224,1,1,36,1,8,2,3.76,1,-1.4332,1.8290339683235142,1
22225,0,0,43,1,11,1,5.47,0,0.3372,0.10714910936609573,0
22226,0,0,37,1,11,0,4.44,0,-2.5838,0.3092578790994916,0
22227,0,0,31,1,10,0,4.43,0,-1.3996,0.979303416471651,0
22228,0,1,55,3,13,1,9.2,0,-1.1193,0.04773977374768029,1
22229,1,0,60,2,13,0,7.17,0,0.7215,-0.3847128308972565,0
22230,0,1,37,1,11,0,7.65,0,-0.9475,0.6701156807862505,0
22231,0,0,130,3,7,1,4.51,0,-0.4966,1.1500326462247483,1
22232,0,0,82,6,10,0,4.45,1,-1.2011,1.3375054958955237,1
22233,1,1,274,15,26,18,4.7,1,0.7274,-0.12801740447297716,1
22234,1,0,258,17,27,4,8.26,1,0.2366,1.1203352707925858,0
22235,1,1,276,13,32,9,7.15,1,-0.7668,-0.2179231856075614,1
22236,1,1,255,12,26,9,5.25,0,-0.806,1.839818612021929,1
22237,0,0,63,2,17,2,4.98,0,0.472,-0.4785474988177435,1
22238,0,0,88,2,12,3,2.34,0,1.1229,0.41353624741063433,0
22239,1,1,64,1,13,0,3.01,1,-0.1095,1.258953255294419,1
22240,1,1,193,13,19,13,8.49,0,-0.3267,3.4218275771565025,1
22241,0,1,111,4,20,2,3.08,0,-1.1749,0.7149311350400771,1
22242,1,1,133,5,22,3,3.13,1,0.426,-0.537043979829299,0
22243,1,0,86,3,16,0,2.78,1,-0.0547,0.23089618631707642,0
22244,0,1,50,2,7,1,9.31,0,0.4153,1.6331528845519645,1
22245,1,0,79,2,10,8,5.57,1,1.4955,0.7460045275908243,0
22246,1,1,132,8,19,5,5.64,1,-1.8568,1.7873433560942147,1
22247,0,0,35,1,7,0,3.17,0,-1.5666,-0.75734676486872,1
22248,0,0,206,8,28,0,6.75,0,-1.0415,-0.7101576379013732,0
22249,0,0,96,5,16,3,3.82,0,-0.8857,-0.6452210509241417,0
22250,1,0,217,11,35,5,6.18,1,-0.1123,1.4091393704885067,0
22251,1,1,85,5,16,2,5.53,0,0.5121,1.475208324655054,1
22252,1,1,96,3,23,3,7.61,1,-0.4908,1.5441304523546133,0
22253,0,0,118,4,14,13,3.33,0,0.4764,0.5274877520890237,0
22254,0,0,42,2,10,1,4.21,1,0.7895,0.24031046018976646,1
22255,1,0,31,2,7,0,2.47,0,0.4629,0.6828791226075632,0
22256,1,1,146,6,24,8,8.17,1,2.2698,-1.5315729627372658,1
22257,0,1,44,1,14,1,4.34,0,0.1387,0.3060967736651192,0
22258,0,1,57,3,14,1,7.72,0,-0.4334,0.8315312071654036,1
22259,1,1,64,6,16,0,7.91,1,0.8796,2.0729124888545343,0
22260,0,0,61,1,9,0,2.97,0,-0.6675,-0.027381687254339898,0
22261,0,0,103,1,20,2,3.51,1,-0.1836,0.5665045981669188,1
22262,1,0,30,2,7,0,4.94,0,-0.7843,1.070352664526467,1
22263,0,1,47,2,9,3,4.56,1,-1.2055,-0.6760193711114223,0
22264,0,1,164,7,14,26,5.18,0,0.6657,-1.25999746239617,0
22265,1,1,39,1,11,2,4.3,0,-0.1028,0.6645629302391991,0
22266,0,0,34,1,9,0,7.59,0,0.1998,-0.22038904402002346,1
22267,0,1,35,3,7,0,4.67,0,-1.6937,0.6527739781500553,1
22268,0,0,139,2,21,14,4.79,0,-2.0246,-0.5654908114126511,1
22269,0,1,23,2,6,0,5.09,0,0.4997,0.06938213787608086,1
22270,0,1,82,1,20,4,3.16,0,-1.2016,-0.852217259166448,0
22271,1,1,27,1,6,0,3.38,1,0.985,2.117756309319997,1
22272,0,1,38,2,9,2,3.22,0,-2.2813,-1.066342278010908,0
22273,0,1,32,1,7,1,5.16,0,-0.6269,-0.06393253613808508,0
22274,0,0,138,6,23,8,8.21,0,0.6665,0.11487110909863513,0
22275,0,0,195,2,22,8,5.73,1,0.9513,0.24854259920968874,0
22276,1,1,22,1,7,0,0.0,0,0.3495,0.7139394443598102,1
22277,1,1,68,1,14,0,5.72,0,0.4315,-0.015811340939811735,1
22278,1,1,250,1,25,20,5.98,1,-1.1395,1.1892474333507834,0
22279,0,0,45,2,11,2,4.16,1,-0.2396,-0.362535201749001,0
22280,1,1,42,2,10,1,2.63,0,0.645,1.2357508957179835,1
22281,1,1,37,1,8,0,4.96,0,0.2499,-0.2576559628859445,1
22282,1,1,129,3,16,0,5.17,1,-0.1087,1.9711847130809501,1
22283,0,0,30,2,6,0,3.41,1,0.1666,-0.1644712626767723,0
22284,0,0,41,2,10,1,9.38,1,0.4602,-2.5992778827872294,0
22285,1,1,43,2,12,1,3.8,1,0.8821,0.8177551590345389,0
22286,0,0,158,3,18,11,2.49,0,0.0929,-0.41622068371182686,0
22287,0,0,53,4,6,1,8.37,0,-0.2141,-1.0140660628681493,0
22288,0,1,104,2,17,0,3.96,0,-0.2294,0.9503868171258252,0
22289,1,1,25,1,5,0,6.82,0,-0.8265,2.328948949430586,0
22290,1,1,172,6,33,7,6.23,1,-0.3609,0.6975918341085332,1
22291,1,1,71,3,13,3,7.99,1,-0.4858,0.6595347747304368,1
22292,1,0,177,12,25,2,5.26,1,-0.2505,1.9184125498547493,1
22293,1,0,132,5,24,1,3.77,1,0.7074,-0.8347072722892657,1
22294,1,1,167,10,23,18,5.67,1,1.5046,0.8905009597986255,0
22295,1,0,115,2,9,0,1.55,1,0.6092,1.5914492409852254,1
22296,1,1,63,2,8,5,7.44,0,0.278,1.825566318906497,1
22297,1,1,38,1,11,0,6.43,1,-0.2606,-0.03957526554694413,0
22298,0,1,30,1,8,3,8.0,0,-0.7561,0.14934524063879717,0
22299,0,0,92,3,16,0,3.97,0,1.0488,-0.969597643537979,0
22300,1,1,60,1,12,2,6.15,1,-0.8883,1.5474271511409265,1
22301,0,1,72,3,18,0,7.08,0,0.8327,-0.7711518775892441,1
22302,0,1,39,2,8,1,4.66,0,-1.5605,-0.6332043742946453,0
22303,1,0,253,5,35,0,4.43,1,0.585,0.6160835012253406,0
22304,0,0,94,5,15,0,5.74,1,-1.1698,-0.8549397555087661,0
22305,1,1,120,2,20,0,5.2,1,1.0546,-0.0016937425137614204,0
22306,0,1,35,2,7,2,4.41,0,-0.3018,1.0630351472431099,1
22307,0,0,110,9,12,6,5.03,1,0.1115,-1.636732801120208,0
22308,1,1,29,1,6,0,5.47,0,-0.5711,0.44525286069205505,1
22309,0,1,102,4,20,7,2.32,0,0.639,-0.19338193541621762,0
22310,1,0,183,7,25,3,3.64,1,-0.512,-0.6632922728633066,0
22311,1,1,151,3,28,8,7.79,0,0.9143,1.6652015604748256,1
22312,0,1,148,4,20,17,7.13,1,-0.5472,-0.6366447228489549,0
22313,1,1,115,2,21,5,6.42,0,-0.5049,0.06026135247668207,1
22314,0,1,22,1,6,0,6.02,0,0.8787,0.7143303598739728,1
22315,0,1,31,2,7,1,3.84,0,1.6078,1.3229182304703129,0
22316,1,1,76,2,14,0,5.51,0,-1.6828,0.9987500448787004,1
22317,0,0,31,1,7,0,4.42,1,-0.4681,0.9808650421910972,0
22318,1,0,226,13,36,4,7.01,1,0.5813,-0.5968154045810941,1
22319,1,0,116,10,15,3,4.18,1,0.4594,0.15977012623408282,0
22320,1,1,39,1,10,0,3.91,0,0.4503,1.9178223741315423,1
22321,1,1,141,4,31,2,6.47,1,-0.6741,0.8208712975716194,1
22322,0,1,32,1,8,0,7.32,0,-0.3865,0.6418914826560949,0
22323,1,1,278,7,29,29,0.75,1,-0.7035,-0.558826175159757,1
22324,0,0,104,2,15,0,6.79,0,0.0085,-0.6819746995486193,0
22325,1,1,83,4,15,7,6.62,0,-0.1886,0.3042850747423898,1
22326,1,0,46,2,10,2,2.44,0,0.6641,-0.14207318777552214,0
22327,0,1,156,6,15,17,3.82,1,-1.3317,-0.3553718833198434,1
22328,0,0,57,3,9,2,8.18,0,0.2394,0.004485883569844862,0
22329,1,0,107,8,15,2,1.19,0,-1.1224,0.30076810226896306,1
22330,1,1,37,1,8,3,2.26,0,0.1302,0.3153513113719473,1
22331,0,0,28,1,8,1,6.71,1,0.8176,1.0137535914578406,0
22332,1,1,105,5,15,4,3.52,0,-2.6864,0.7316369415245544,1
22333,0,0,81,2,15,2,5.94,0,0.4977,-0.3187941783837652,1
22334,0,1,84,1,14,9,7.55,1,1.2656,-0.07658167533602211,1
22335,1,1,115,6,27,2,5.75,1,-1.3684,0.8889289050156649,1
22336,1,0,79,3,12,5,4.76,1,0.281,0.6056806694221955,0
22337,0,1,40,2,7,2,6.89,1,-1.1416,-0.10570088228412533,1
22338,0,1,26,1,6,1,3.17,0,-0.9391,3.1104436227010686,0
22339,0,0,73,1,13,0,4.96,0,-0.5924,0.3377936129943883,0
22340,0,0,24,1,7,1,5.23,1,-0.9816,0.38641997701237574,0
22341,1,0,24,1,8,1,4.31,0,-1.0104,-0.6518042010197374,1
22342,0,0,41,2,10,0,5.32,0,-0.2718,0.4831383777212592,0
22343,0,1,183,10,25,5,7.83,0,-0.0506,0.5137121925735992,0
22344,0,0,105,8,18,4,8.44,0,0.0791,-0.1845212397466373,1
22345,1,1,121,4,18,0,5.67,0,0.5174,1.248010381700585,1
22346,1,1,63,2,9,2,7.89,1,-0.2575,1.471131633606106,1
22347,0,0,58,4,7,1,1.95,1,0.7724,-0.23440114891289013,0
22348,0,0,208,9,14,17,5.05,0,-0.0128,-1.6660045855118886,0
22349,1,0,218,7,23,7,2.79,1,1.7106,-0.07302197721151882,0
22350,1,1,138,7,25,0,6.07,0,-0.7415,1.4811987075513084,1
22351,0,0,56,1,15,1,4.02,0,0.8242,0.33902416076288655,1
22352,1,0,85,7,10,4,3.57,1,0.8969,0.42761137645914304,1
22353,0,0,51,1,12,3,4.41,1,-0.0871,-0.17619474773115823,0
22354,0,0,59,5,6,6,2.91,1,0.591,0.25689268150639244,0
22355,1,0,118,6,14,2,4.61,1,-0.3703,0.5418129555053708,1
22356,1,0,41,1,11,2,5.34,1,-1.9805,0.6719192074743271,1
22357,0,1,31,1,9,0,3.7,0,1.2263,0.9563218930307722,0
22358,1,1,35,2,7,0,2.05,0,-0.3483,0.6004978723729936,1
22359,0,1,105,4,20,1,8.04,0,-0.0212,2.068432704637707,1
22360,1,1,138,5,18,10,3.43,1,1.3874,0.45926175213444753,0
22361,1,1,32,2,7,1,3.38,0,-0.2042,2.135182019898946,0
22362,0,0,31,2,6,0,2.94,0,-0.1439,-0.017129264913176567,0
22363,1,0,225,13,26,14,4.58,1,-0.8573,1.8625770852641457,0
22364,0,0,118,5,21,2,3.27,0,1.1713,0.2907042428298955,0
22365,1,0,150,4,32,7,6.98,1,-0.6544,0.8551913531037457,1
22366,1,0,123,3,21,1,1.78,1,-0.7571,1.3197686142846208,0
22367,0,0,63,2,18,2,7.18,1,-0.2552,1.4358805684870688,1
22368,1,1,210,14,22,10,6.55,0,-1.5336,0.00179584761532392,1
22369,0,0,116,4,16,8,3.92,1,-1.0314,-0.2704716981043357,0
22370,1,0,62,3,11,0,4.15,1,1.0513,0.6164078721688007,1
22371,0,0,42,1,13,0,2.94,0,0.3245,-1.6045727989311571,1
22372,0,0,25,1,7,0,6.95,1,0.2675,-0.05540558769530336,1
22373,1,1,46,2,8,1,3.36,1,0.4121,1.6104645789180374,1
22374,0,1,36,2,9,0,5.93,1,0.0604,0.5073056405317338,1
22375,1,1,52,3,9,1,0.83,1,-0.3803,2.7217707976204784,1
22376,1,1,40,3,8,0,4.05,1,1.3731,1.6511916264774666,1
22377,1,1,33,1,10,0,5.32,0,0.7924,2.9344799617478383,1
22378,0,1,34,2,8,0,9.4,0,-0.4369,0.4797711955695104,0
22379,0,1,61,1,14,2,5.33,0,0.3671,0.39073932029199776,1
22380,0,0,25,1,6,0,3.35,0,-0.2905,-0.0602137938698562,1
22381,1,0,113,8,16,1,4.76,0,-0.0518,0.8046272443502134,0
22382,0,1,131,3,24,7,9.59,0,-0.0467,-2.141184972681881,0
22383,0,0,51,2,12,1,10.85,0,2.0408,1.3061760216506715,1
22384,1,0,63,2,8,1,4.23,0,0.2803,0.47543115330146796,0
22385,1,0,138,6,19,6,5.14,1,-0.0434,-0.34523120454184997,1
22386,1,0,111,8,14,2,1.86,0,-1.0121,0.2222524543609805,1
22387,0,1,73,1,13,0,8.15,0,-1.4952,1.4719747027510406,0
22388,0,0,48,3,12,0,7.46,0,1.4946,-0.27531354662881735,0
22389,1,1,136,6,27,3,6.58,0,0.5353,0.7277813957833988,0
22390,1,1,85,7,14,0,4.13,0,0.8729,2.0896797285278037,1
22391,0,1,231,5,33,14,3.66,0,1.1365,0.23061759436802742,0
22392,0,0,43,2,9,1,0.92,0,1.1422,-0.26577776603206404,1
22393,1,1,50,2,11,2,4.69,1,-1.1114,-0.17028170594942815,0
22394,1,1,178,4,16,7,2.47,1,0.7158,1.269076329005085,0
22395,0,0,48,4,6,0,7.25,1,-0.681,-0.5520390834802239,0
22396,1,1,139,5,26,8,5.95,1,1.4996,1.0209180565179556,1
22397,1,1,32,1,7,0,7.33,1,-2.1261,1.0237539412183894,0
22398,1,0,119,3,18,2,1.84,1,-0.0938,0.8595812457661418,0
22399,1,0,125,4,14,0,4.58,0,-0.7631,1.5399012512650787,0
22400,0,0,61,3,13,2,5.39,0,-0.209,-1.3894123337220745,1
22401,1,0,240,10,38,7,5.33,1,0.5443,0.1538875277749061,0
22402,0,0,102,2,21,1,6.88,0,0.7543,-0.11514090485148797,0
22403,0,0,82,1,19,6,5.99,0,-0.3957,0.13320245751343762,0
22404,1,1,43,1,11,0,1.64,1,-0.6819,1.3678020747284867,0
22405,0,1,228,7,31,43,8.78,0,0.7586,-0.4537443063764555,0
22406,1,0,34,1,11,0,2.8,0,0.3377,0.5767202470358546,0
22407,1,1,72,1,15,10,4.62,0,-0.3467,-0.13530414125554557,1
22408,1,1,101,1,17,10,4.17,1,0.338,-0.5346241890504861,0
22409,0,0,27,1,6,1,3.34,0,1.0258,-0.06675571646696819,0
22410,1,1,82,6,8,4,3.97,1,-1.3737,0.9109045821884487,1
22411,1,0,61,1,13,4,1.86,0,0.6239,0.7560328530282968,0
22412,1,1,232,4,34,3,8.26,0,0.7243,1.1610296423594395,1
22413,1,1,24,1,7,0,4.8,0,-0.284,0.5786029350441628,0
22414,0,1,36,1,9,0,9.11,0,-1.174,0.06310603811213046,1
22415,0,1,152,3,19,9,3.33,0,0.3202,-1.3199803633677054,0
22416,1,1,24,1,6,0,6.09,0,-0.2788,0.4462037863202256,1
22417,0,1,32,1,5,0,4.97,0,1.4541,0.6394045849605364,1
22418,1,1,34,1,7,0,0.96,1,0.3883,1.918936478235463,1
22419,0,1,38,1,8,1,2.87,0,-0.4982,-0.11866861842131804,1
22420,1,1,34,1,7,1,1.14,0,0.563,1.3638917046316101,1
22421,0,0,78,2,18,2,7.3,0,-0.672,1.0309580186785823,0
22422,1,1,37,3,6,0,4.82,1,-1.1789,-0.151979910512264,1
22423,0,0,27,1,7,0,5.07,1,0.0713,0.22217949480794197,0
22424,0,1,35,2,8,1,7.15,0,0.1156,0.08435433831504258,0
22425,1,1,66,1,19,2,6.11,0,-0.7586,1.824304910973587,1
22426,0,0,56,1,10,6,3.88,1,-1.2191,-0.8305895381944488,0
22427,0,0,75,2,15,1,5.93,1,-0.2095,0.11929871817199797,0
22428,1,1,67,3,10,11,3.71,0,-0.4411,0.3259178559447293,1
22429,0,0,144,8,20,7,6.16,0,-0.9931,0.8068879339894547,0
22430,1,0,97,5,15,1,2.15,0,-0.1154,1.4374190353373975,0
22431,1,1,55,2,11,2,2.72,0,-1.2572,1.9792823644305868,1
22432,0,1,34,1,11,1,3.94,1,-1.4097,2.455565455892825,0
22433,0,0,97,5,14,2,4.41,0,1.3917,-1.1972574761092485,0
22434,0,1,51,2,8,3,8.18,0,-1.0509,-0.511618382168694,1
22435,0,0,44,2,10,0,6.05,1,-0.4543,0.7698524435135456,1
22436,1,1,128,5,20,12,0.0,1,-0.4565,1.0422032911030867,0
22437,1,0,95,6,15,2,1.2,1,0.5399,0.2140052618478765,1
22438,1,1,36,1,10,0,3.95,1,-0.0467,-0.030305463717577363,1
22439,0,0,89,3,13,2,6.4,0,-0.8271,-3.229471442936085,1
22440,0,1,41,1,11,0,6.67,0,-1.2592,-1.2090774605041934,1
22441,1,1,62,3,14,1,8.47,1,0.5311,0.8110450433967867,1
22442,1,0,56,5,14,1,1.36,0,1.6709,0.4241517789553325,0
22443,1,0,77,4,13,0,6.94,0,-0.988,0.8252987018030491,0
22444,0,0,34,1,7,3,3.25,0,-0.6151,0.41684851969742764,0
22445,1,1,136,3,26,2,4.31,0,-0.758,2.339787475822539,0
22446,1,1,174,7,25,14,4.29,1,0.2055,1.6021792230478318,0
22447,0,0,104,7,16,1,4.17,0,-0.1854,-1.7768229963739073,0
22448,1,0,74,5,13,1,6.55,1,-1.9504,0.14200535836474004,0
22449,0,1,197,3,23,4,5.63,0,0.8638,2.609837077710674,0
22450,1,1,73,6,12,0,4.54,0,0.4483,2.003047161736709,1
22451,0,1,38,1,11,2,6.35,0,-0.1839,1.0068672170648674,1
22452,0,0,40,3,9,0,5.76,0,-1.5244,-0.4562918169107892,1
22453,1,0,30,2,7,1,2.99,1,-0.7174,0.4289892734136942,0
22454,1,0,50,1,10,0,3.06,1,1.6961,0.14846663318763742,1
22455,0,0,163,7,19,1,2.77,0,0.0694,-0.6765514588952761,0
22456,0,1,71,2,17,6,6.95,1,0.2509,0.36560200316697433,1
22457,1,0,72,3,14,1,6.39,1,-0.6339,1.29195172579304,0
22458,1,0,64,3,15,1,1.84,1,0.0771,1.733012583543347,0
22459,1,1,86,1,14,9,4.2,0,0.3328,2.7500345863453575,0
22460,1,1,129,6,26,2,7.9,0,-0.3647,1.7389635833025217,1
22461,0,0,37,1,9,2,4.27,1,1.1772,0.12955092227487777,1
22462,1,0,59,2,11,1,4.21,1,2.2546,1.0790702514200154,1
22463,1,1,60,1,12,0,5.66,1,0.804,0.2448183454546824,1
22464,1,1,98,7,13,6,7.32,1,-0.4162,0.6177425458597355,1
22465,0,0,31,1,9,0,7.08,0,-0.5962,-0.21967079434847397,0
22466,1,1,87,1,18,5,6.72,0,-0.1335,2.098769465382679,1
22467,0,0,64,4,11,3,4.39,0,0.199,-0.7390450581319425,0
22468,1,0,92,6,13,2,2.52,0,0.4433,0.15232306456440692,0
22469,1,0,103,5,12,0,2.03,1,0.4187,-0.5673719161352413,0
22470,0,1,28,2,6,0,8.24,0,-0.0578,0.30082449379121357,1
22471,1,1,85,4,16,3,1.04,1,0.4835,-0.2714738402102985,1
22472,1,1,89,5,14,6,3.95,0,1.2723,0.45381934570337523,1
22473,0,1,91,2,24,0,4.51,0,1.2886,-0.8723572496951825,1
22474,0,1,81,5,13,9,7.35,1,-0.0093,-1.0285540554922914,0
22475,0,0,38,2,9,1,3.84,0,1.4875,-0.4837844792970252,0
22476,1,0,39,2,9,0,3.44,0,-0.4968,1.1522972224102714,1
22477,1,1,188,1,24,14,3.92,0,-2.1066,0.6925691789288551,1
22478,0,1,79,5,9,3,9.67,0,-0.2344,-0.2745068760597476,1
22479,0,0,72,1,14,9,4.34,0,1.5571,0.3854871932964118,1
22480,1,0,26,1,7,0,4.56,0,0.9168,0.17479937521734534,0
22481,0,0,28,1,5,2,1.51,0,1.3727,-1.5390199964690143,0
22482,1,1,256,12,30,2,9.22,0,0.2536,-0.8678109583624594,1
22483,1,0,72,6,11,1,5.43,0,0.0229,0.45686477316179364,1
22484,1,0,25,1,7,0,6.01,1,-0.6433,0.729057051740365,1
22485,1,0,110,8,17,0,4.51,1,-1.9317,0.5701671640832495,0
22486,1,1,174,7,16,22,8.46,1,1.6758,0.337212273679192,1
22487,1,1,129,6,14,6,5.87,1,1.5272,1.3030716331298127,1
22488,0,0,69,4,9,9,4.26,1,-0.4906,-0.07969797519913696,0
22489,1,1,74,2,12,7,9.89,1,-0.0841,-0.3290499219805805,1
22490,1,0,32,1,8,0,6.65,1,-0.4486,-1.138900089619128,1
22491,0,0,103,3,21,3,7.89,0,-0.5721,-1.106040944854636,0
22492,1,1,75,3,13,0,4.87,0,1.21,0.8389072749149142,0
22493,1,1,244,6,34,18,1.69,0,0.7763,0.7863702148182945,0
22494,0,0,96,7,12,4,7.06,1,-1.6826,-0.6597004068013129,0
22495,0,0,26,1,9,0,6.5,0,-1.2553,-0.033630088858212476,1
22496,1,0,111,3,14,8,3.21,1,0.3266,2.1772208407299987,0
22497,1,1,96,3,13,12,2.57,1,1.2809,0.543781112426075,1
22498,1,0,158,8,22,0,3.62,0,-0.1914,0.7298469164062013,1
22499,0,0,61,1,12,0,10.19,0,-0.9014,1.4088133490907286,0
22500,0,0,41,2,10,1,5.18,1,0.3501,-0.6673428940150898,0
22501,1,0,214,9,25,12,5.09,1,-0.3451,1.7162141257161296,0
22502,1,0,36,2,8,0,2.61,1,-0.3064,-1.3478950514955501,1
22503,1,0,263,3,38,1,4.84,1,-0.5291,0.06781479847106475,1
22504,1,0,106,6,15,7,4.96,1,0.6589,0.4343616123944465,1
22505,0,0,114,4,19,7,4.72,1,-1.9337,-1.544831811769598,0
22506,0,1,65,1,11,0,6.72,1,-0.2903,-0.26170538801691573,1
22507,0,0,235,6,25,23,5.69,0,0.4426,-0.3840865086277067,0
22508,1,1,32,1,7,0,3.34,0,-0.686,1.1641780813122313,0
